;Filename;ClassId
163;000000_000163.ppm;0
164;000000_000164.ppm;0
165;000000_000165.ppm;0
166;000000_000166.ppm;0
167;000000_000167.ppm;0
168;000000_000168.ppm;0
169;000000_000169.ppm;0
170;000000_000170.ppm;0
171;000000_000171.ppm;0
172;000000_000172.ppm;0
173;000000_000173.ppm;0
174;000000_000174.ppm;0
175;000000_000175.ppm;0
176;000000_000176.ppm;0
177;000000_000177.ppm;0
178;000000_000178.ppm;0
179;000000_000179.ppm;0
180;000000_000180.ppm;0
181;000000_000181.ppm;0
182;000000_000182.ppm;0
183;000000_000183.ppm;0
184;000000_000184.ppm;0
185;000000_000185.ppm;0
186;000000_000186.ppm;0
187;000000_000187.ppm;0
188;000000_000188.ppm;0
189;000000_000189.ppm;0
190;000000_000190.ppm;0
191;000000_000191.ppm;0
192;000000_000192.ppm;0
193;000000_000193.ppm;0
194;000000_000194.ppm;0
195;000000_000195.ppm;0
196;000000_000196.ppm;0
197;000000_000197.ppm;0
198;000000_000198.ppm;0
199;000000_000199.ppm;0
200;000000_000200.ppm;0
201;000000_000201.ppm;0
202;000000_000202.ppm;0
203;000000_000203.ppm;0
204;000000_000204.ppm;0
205;000000_000205.ppm;0
206;000000_000206.ppm;0
207;000000_000207.ppm;0
208;000000_000208.ppm;0
209;000000_000209.ppm;0
210;000001_000000.ppm;1
211;000001_000001.ppm;1
212;000001_000002.ppm;1
213;000001_000003.ppm;1
214;000001_000004.ppm;1
215;000001_000005.ppm;1
216;000001_000006.ppm;1
217;000001_000007.ppm;1
218;000001_000008.ppm;1
219;000001_000009.ppm;1
220;000001_000010.ppm;1
221;000001_000011.ppm;1
222;000001_000012.ppm;1
223;000001_000013.ppm;1
224;000001_000014.ppm;1
225;000001_000015.ppm;1
226;000001_000016.ppm;1
227;000001_000017.ppm;1
228;000001_000018.ppm;1
229;000001_000019.ppm;1
230;000001_000020.ppm;1
231;000001_000021.ppm;1
232;000001_000022.ppm;1
233;000001_000023.ppm;1
234;000001_000024.ppm;1
235;000001_000025.ppm;1
236;000001_000026.ppm;1
237;000001_000027.ppm;1
238;000001_000028.ppm;1
239;000001_000029.ppm;1
240;000001_000030.ppm;1
241;000001_000031.ppm;1
242;000001_000032.ppm;1
243;000001_000033.ppm;1
244;000001_000034.ppm;1
245;000001_000035.ppm;1
246;000001_000036.ppm;1
247;000001_000037.ppm;1
248;000001_000038.ppm;1
249;000001_000039.ppm;1
250;000001_000040.ppm;1
251;000001_000041.ppm;1
252;000001_000042.ppm;1
253;000001_000043.ppm;1
254;000001_000044.ppm;1
255;000001_000045.ppm;1
256;000001_000046.ppm;1
257;000001_000047.ppm;1
258;000001_000048.ppm;1
259;000001_000049.ppm;1
260;000001_000050.ppm;1
261;000001_000051.ppm;1
262;000001_000052.ppm;1
263;000001_000053.ppm;1
264;000001_000054.ppm;1
265;000001_000055.ppm;1
266;000001_000056.ppm;1
267;000001_000057.ppm;1
268;000001_000058.ppm;1
269;000001_000059.ppm;1
270;000001_000060.ppm;1
271;000001_000061.ppm;1
272;000001_000062.ppm;1
273;000001_000063.ppm;1
274;000001_000064.ppm;1
275;000001_000065.ppm;1
276;000001_000066.ppm;1
277;000001_000067.ppm;1
278;000001_000068.ppm;1
279;000001_000069.ppm;1
280;000001_000070.ppm;1
281;000001_000071.ppm;1
282;000001_000072.ppm;1
283;000001_000073.ppm;1
284;000001_000074.ppm;1
285;000001_000075.ppm;1
286;000001_000076.ppm;1
287;000001_000077.ppm;1
288;000001_000078.ppm;1
289;000001_000079.ppm;1
290;000001_000080.ppm;1
291;000001_000081.ppm;1
292;000001_000082.ppm;1
293;000001_000083.ppm;1
294;000001_000084.ppm;1
295;000001_000085.ppm;1
296;000001_000086.ppm;1
297;000001_000087.ppm;1
298;000001_000088.ppm;1
299;000001_000089.ppm;1
300;000001_000090.ppm;1
301;000001_000091.ppm;1
302;000001_000092.ppm;1
303;000001_000093.ppm;1
304;000001_000094.ppm;1
305;000001_000095.ppm;1
306;000001_000096.ppm;1
307;000001_000097.ppm;1
308;000001_000098.ppm;1
309;000001_000099.ppm;1
310;000001_000100.ppm;1
311;000001_000101.ppm;1
312;000001_000102.ppm;1
313;000001_000103.ppm;1
314;000001_000104.ppm;1
315;000001_000105.ppm;1
316;000001_000106.ppm;1
317;000001_000107.ppm;1
318;000001_000108.ppm;1
319;000001_000109.ppm;1
320;000001_000110.ppm;1
321;000001_000111.ppm;1
322;000001_000112.ppm;1
323;000001_000113.ppm;1
324;000001_000114.ppm;1
325;000001_000115.ppm;1
326;000001_000116.ppm;1
327;000001_000117.ppm;1
328;000001_000118.ppm;1
329;000001_000119.ppm;1
330;000001_000120.ppm;1
331;000001_000121.ppm;1
332;000001_000122.ppm;1
333;000001_000123.ppm;1
334;000001_000124.ppm;1
335;000001_000125.ppm;1
336;000001_000126.ppm;1
337;000001_000127.ppm;1
338;000001_000128.ppm;1
339;000001_000129.ppm;1
340;000001_000130.ppm;1
341;000001_000131.ppm;1
342;000001_000132.ppm;1
343;000001_000133.ppm;1
344;000001_000134.ppm;1
345;000001_000135.ppm;1
346;000001_000136.ppm;1
347;000001_000137.ppm;1
348;000001_000138.ppm;1
349;000001_000139.ppm;1
350;000001_000140.ppm;1
351;000001_000141.ppm;1
352;000001_000142.ppm;1
353;000001_000143.ppm;1
354;000001_000144.ppm;1
355;000001_000145.ppm;1
356;000001_000146.ppm;1
357;000001_000147.ppm;1
358;000001_000148.ppm;1
359;000001_000149.ppm;1
360;000001_000150.ppm;1
361;000001_000151.ppm;1
362;000001_000152.ppm;1
363;000001_000153.ppm;1
364;000001_000154.ppm;1
365;000001_000155.ppm;1
366;000001_000156.ppm;1
367;000001_000157.ppm;1
368;000001_000158.ppm;1
369;000001_000159.ppm;1
370;000001_000160.ppm;1
371;000001_000161.ppm;1
372;000001_000162.ppm;1
373;000001_000163.ppm;1
374;000001_000164.ppm;1
375;000001_000165.ppm;1
376;000001_000166.ppm;1
377;000001_000167.ppm;1
378;000001_000168.ppm;1
379;000001_000169.ppm;1
380;000001_000170.ppm;1
381;000001_000171.ppm;1
382;000001_000172.ppm;1
383;000001_000173.ppm;1
384;000001_000174.ppm;1
385;000001_000175.ppm;1
386;000001_000176.ppm;1
387;000001_000177.ppm;1
388;000001_000178.ppm;1
389;000001_000179.ppm;1
390;000001_000180.ppm;1
391;000001_000181.ppm;1
392;000001_000182.ppm;1
393;000001_000183.ppm;1
394;000001_000184.ppm;1
395;000001_000185.ppm;1
396;000001_000186.ppm;1
397;000001_000187.ppm;1
398;000001_000188.ppm;1
399;000001_000189.ppm;1
400;000001_000190.ppm;1
401;000001_000191.ppm;1
402;000001_000192.ppm;1
403;000001_000193.ppm;1
404;000001_000194.ppm;1
405;000001_000195.ppm;1
406;000001_000196.ppm;1
407;000001_000197.ppm;1
408;000001_000198.ppm;1
409;000001_000199.ppm;1
410;000001_000200.ppm;1
411;000001_000201.ppm;1
412;000001_000202.ppm;1
413;000001_000203.ppm;1
414;000001_000204.ppm;1
415;000001_000205.ppm;1
416;000001_000206.ppm;1
417;000001_000207.ppm;1
418;000001_000208.ppm;1
419;000001_000209.ppm;1
420;000001_000210.ppm;1
421;000001_000211.ppm;1
422;000001_000212.ppm;1
423;000001_000213.ppm;1
424;000001_000214.ppm;1
425;000001_000215.ppm;1
426;000001_000216.ppm;1
427;000001_000217.ppm;1
428;000001_000218.ppm;1
429;000001_000219.ppm;1
430;000001_000220.ppm;1
431;000001_000221.ppm;1
432;000001_000222.ppm;1
433;000001_000223.ppm;1
434;000001_000224.ppm;1
435;000001_000225.ppm;1
436;000001_000226.ppm;1
437;000001_000227.ppm;1
438;000001_000228.ppm;1
439;000001_000229.ppm;1
440;000001_000230.ppm;1
441;000001_000231.ppm;1
442;000001_000232.ppm;1
443;000001_000233.ppm;1
444;000001_000234.ppm;1
445;000001_000235.ppm;1
446;000001_000236.ppm;1
447;000001_000237.ppm;1
448;000001_000238.ppm;1
449;000001_000239.ppm;1
450;000001_000240.ppm;1
451;000001_000241.ppm;1
452;000001_000242.ppm;1
453;000001_000243.ppm;1
454;000001_000244.ppm;1
455;000001_000245.ppm;1
456;000001_000246.ppm;1
457;000001_000247.ppm;1
458;000001_000248.ppm;1
459;000001_000249.ppm;1
460;000001_000250.ppm;1
461;000001_000251.ppm;1
462;000001_000252.ppm;1
463;000001_000253.ppm;1
464;000001_000254.ppm;1
465;000001_000255.ppm;1
466;000001_000256.ppm;1
467;000001_000257.ppm;1
468;000001_000258.ppm;1
469;000001_000259.ppm;1
470;000001_000260.ppm;1
471;000001_000261.ppm;1
472;000001_000262.ppm;1
473;000001_000263.ppm;1
474;000001_000264.ppm;1
475;000001_000265.ppm;1
476;000001_000266.ppm;1
477;000001_000267.ppm;1
478;000001_000268.ppm;1
479;000001_000269.ppm;1
480;000001_000270.ppm;1
481;000001_000271.ppm;1
482;000001_000272.ppm;1
483;000001_000273.ppm;1
484;000001_000274.ppm;1
485;000001_000275.ppm;1
486;000001_000276.ppm;1
487;000001_000277.ppm;1
488;000001_000278.ppm;1
489;000001_000279.ppm;1
490;000001_000280.ppm;1
491;000001_000281.ppm;1
492;000001_000282.ppm;1
493;000001_000283.ppm;1
494;000001_000284.ppm;1
495;000001_000285.ppm;1
496;000001_000286.ppm;1
497;000001_000287.ppm;1
498;000001_000288.ppm;1
499;000001_000289.ppm;1
500;000001_000290.ppm;1
501;000001_000291.ppm;1
502;000001_000292.ppm;1
503;000001_000293.ppm;1
504;000001_000294.ppm;1
505;000001_000295.ppm;1
506;000001_000296.ppm;1
507;000001_000297.ppm;1
508;000001_000298.ppm;1
509;000001_000299.ppm;1
510;000001_000300.ppm;1
511;000001_000301.ppm;1
512;000001_000302.ppm;1
513;000001_000303.ppm;1
514;000001_000304.ppm;1
515;000001_000305.ppm;1
516;000001_000306.ppm;1
517;000001_000307.ppm;1
518;000001_000308.ppm;1
519;000001_000309.ppm;1
520;000001_000310.ppm;1
521;000001_000311.ppm;1
522;000001_000312.ppm;1
523;000001_000313.ppm;1
524;000001_000314.ppm;1
525;000001_000315.ppm;1
526;000001_000316.ppm;1
527;000001_000317.ppm;1
528;000001_000318.ppm;1
529;000001_000319.ppm;1
530;000001_000320.ppm;1
531;000001_000321.ppm;1
532;000001_000322.ppm;1
533;000001_000323.ppm;1
534;000001_000324.ppm;1
535;000001_000325.ppm;1
536;000001_000326.ppm;1
537;000001_000327.ppm;1
538;000001_000328.ppm;1
539;000001_000329.ppm;1
540;000001_000330.ppm;1
541;000001_000331.ppm;1
542;000001_000332.ppm;1
543;000001_000333.ppm;1
544;000001_000334.ppm;1
545;000001_000335.ppm;1
546;000001_000336.ppm;1
547;000001_000337.ppm;1
548;000001_000338.ppm;1
549;000001_000339.ppm;1
550;000001_000340.ppm;1
551;000001_000341.ppm;1
552;000001_000342.ppm;1
553;000001_000343.ppm;1
554;000001_000344.ppm;1
555;000001_000345.ppm;1
556;000001_000346.ppm;1
557;000001_000347.ppm;1
558;000001_000348.ppm;1
559;000001_000349.ppm;1
560;000001_000350.ppm;1
561;000001_000351.ppm;1
562;000001_000352.ppm;1
563;000001_000353.ppm;1
564;000001_000354.ppm;1
565;000001_000355.ppm;1
566;000001_000356.ppm;1
567;000001_000357.ppm;1
568;000001_000358.ppm;1
569;000001_000359.ppm;1
570;000001_000360.ppm;1
571;000001_000361.ppm;1
572;000001_000362.ppm;1
573;000001_000363.ppm;1
574;000001_000364.ppm;1
575;000001_000365.ppm;1
576;000001_000366.ppm;1
577;000001_000367.ppm;1
578;000001_000368.ppm;1
579;000001_000369.ppm;1
580;000001_000370.ppm;1
581;000001_000371.ppm;1
582;000001_000372.ppm;1
583;000001_000373.ppm;1
584;000001_000374.ppm;1
585;000001_000375.ppm;1
586;000001_000376.ppm;1
587;000001_000377.ppm;1
588;000001_000378.ppm;1
589;000001_000379.ppm;1
590;000001_000380.ppm;1
591;000001_000381.ppm;1
592;000001_000382.ppm;1
593;000001_000383.ppm;1
594;000001_000384.ppm;1
595;000001_000385.ppm;1
596;000001_000386.ppm;1
597;000001_000387.ppm;1
598;000001_000388.ppm;1
599;000001_000389.ppm;1
600;000001_000390.ppm;1
601;000001_000391.ppm;1
602;000001_000392.ppm;1
603;000001_000393.ppm;1
604;000001_000394.ppm;1
605;000001_000395.ppm;1
606;000001_000396.ppm;1
607;000001_000397.ppm;1
608;000001_000398.ppm;1
609;000001_000399.ppm;1
610;000001_000400.ppm;1
611;000001_000401.ppm;1
612;000001_000402.ppm;1
613;000001_000403.ppm;1
614;000001_000404.ppm;1
615;000001_000405.ppm;1
616;000001_000406.ppm;1
617;000001_000407.ppm;1
618;000001_000408.ppm;1
619;000001_000409.ppm;1
620;000001_000410.ppm;1
621;000001_000411.ppm;1
622;000001_000412.ppm;1
623;000001_000413.ppm;1
624;000001_000414.ppm;1
625;000001_000415.ppm;1
626;000001_000416.ppm;1
627;000001_000417.ppm;1
628;000001_000418.ppm;1
629;000001_000419.ppm;1
630;000001_000420.ppm;1
631;000001_000421.ppm;1
632;000001_000422.ppm;1
633;000001_000423.ppm;1
634;000001_000424.ppm;1
635;000001_000425.ppm;1
636;000001_000426.ppm;1
637;000001_000427.ppm;1
638;000001_000428.ppm;1
639;000001_000429.ppm;1
640;000001_000430.ppm;1
641;000001_000431.ppm;1
642;000001_000432.ppm;1
643;000001_000433.ppm;1
644;000001_000434.ppm;1
645;000001_000435.ppm;1
646;000001_000436.ppm;1
647;000001_000437.ppm;1
648;000001_000438.ppm;1
649;000001_000439.ppm;1
650;000001_000440.ppm;1
651;000001_000441.ppm;1
652;000001_000442.ppm;1
653;000001_000443.ppm;1
654;000001_000444.ppm;1
655;000001_000445.ppm;1
656;000001_000446.ppm;1
657;000001_000447.ppm;1
658;000001_000448.ppm;1
659;000001_000449.ppm;1
660;000001_000450.ppm;1
661;000001_000451.ppm;1
662;000001_000452.ppm;1
663;000001_000453.ppm;1
664;000001_000454.ppm;1
665;000001_000455.ppm;1
666;000001_000456.ppm;1
667;000001_000457.ppm;1
668;000001_000458.ppm;1
669;000001_000459.ppm;1
670;000001_000460.ppm;1
671;000001_000461.ppm;1
672;000001_000462.ppm;1
673;000001_000463.ppm;1
674;000001_000464.ppm;1
675;000001_000465.ppm;1
676;000001_000466.ppm;1
677;000001_000467.ppm;1
678;000001_000468.ppm;1
679;000001_000469.ppm;1
680;000001_000470.ppm;1
681;000001_000471.ppm;1
682;000001_000472.ppm;1
683;000001_000473.ppm;1
684;000001_000474.ppm;1
685;000001_000475.ppm;1
686;000001_000476.ppm;1
687;000001_000477.ppm;1
688;000001_000478.ppm;1
689;000001_000479.ppm;1
690;000001_000480.ppm;1
691;000001_000481.ppm;1
692;000001_000482.ppm;1
693;000001_000483.ppm;1
694;000001_000484.ppm;1
695;000001_000485.ppm;1
696;000001_000486.ppm;1
697;000001_000487.ppm;1
698;000001_000488.ppm;1
699;000001_000489.ppm;1
700;000001_000490.ppm;1
701;000001_000491.ppm;1
702;000001_000492.ppm;1
703;000001_000493.ppm;1
704;000001_000494.ppm;1
705;000001_000495.ppm;1
706;000001_000496.ppm;1
707;000001_000497.ppm;1
708;000001_000498.ppm;1
709;000001_000499.ppm;1
710;000001_000500.ppm;1
711;000001_000501.ppm;1
712;000001_000502.ppm;1
713;000001_000503.ppm;1
714;000001_000504.ppm;1
715;000001_000505.ppm;1
716;000001_000506.ppm;1
717;000001_000507.ppm;1
718;000001_000508.ppm;1
719;000001_000509.ppm;1
720;000001_000510.ppm;1
721;000001_000511.ppm;1
722;000001_000512.ppm;1
723;000001_000513.ppm;1
724;000001_000514.ppm;1
725;000001_000515.ppm;1
726;000001_000516.ppm;1
727;000001_000517.ppm;1
728;000001_000518.ppm;1
729;000001_000519.ppm;1
730;000001_000520.ppm;1
731;000001_000521.ppm;1
732;000001_000522.ppm;1
733;000001_000523.ppm;1
734;000001_000524.ppm;1
735;000001_000525.ppm;1
736;000001_000526.ppm;1
737;000001_000527.ppm;1
738;000001_000528.ppm;1
739;000001_000529.ppm;1
740;000001_000530.ppm;1
741;000001_000531.ppm;1
742;000001_000532.ppm;1
743;000001_000533.ppm;1
744;000001_000534.ppm;1
745;000001_000535.ppm;1
746;000001_000536.ppm;1
747;000001_000537.ppm;1
748;000001_000538.ppm;1
749;000001_000539.ppm;1
750;000001_000540.ppm;1
751;000001_000541.ppm;1
752;000001_000542.ppm;1
753;000001_000543.ppm;1
754;000001_000544.ppm;1
755;000001_000545.ppm;1
756;000001_000546.ppm;1
757;000001_000547.ppm;1
758;000001_000548.ppm;1
759;000001_000549.ppm;1
760;000001_000550.ppm;1
761;000001_000551.ppm;1
762;000001_000552.ppm;1
763;000001_000553.ppm;1
764;000001_000554.ppm;1
765;000001_000555.ppm;1
766;000001_000556.ppm;1
767;000001_000557.ppm;1
768;000001_000558.ppm;1
769;000001_000559.ppm;1
770;000001_000560.ppm;1
771;000001_000561.ppm;1
772;000001_000562.ppm;1
773;000001_000563.ppm;1
774;000001_000564.ppm;1
775;000001_000565.ppm;1
776;000001_000566.ppm;1
777;000001_000567.ppm;1
778;000001_000568.ppm;1
779;000001_000569.ppm;1
780;000001_000570.ppm;1
781;000001_000571.ppm;1
782;000001_000572.ppm;1
783;000001_000573.ppm;1
784;000001_000574.ppm;1
785;000001_000575.ppm;1
786;000001_000576.ppm;1
787;000001_000577.ppm;1
788;000001_000578.ppm;1
789;000001_000579.ppm;1
790;000001_000580.ppm;1
791;000001_000581.ppm;1
792;000001_000582.ppm;1
793;000001_000583.ppm;1
794;000001_000584.ppm;1
795;000001_000585.ppm;1
796;000001_000586.ppm;1
797;000001_000587.ppm;1
798;000001_000588.ppm;1
799;000001_000589.ppm;1
800;000001_000590.ppm;1
801;000001_000591.ppm;1
802;000001_000592.ppm;1
803;000001_000593.ppm;1
804;000001_000594.ppm;1
805;000001_000595.ppm;1
806;000001_000596.ppm;1
807;000001_000597.ppm;1
808;000001_000598.ppm;1
809;000001_000599.ppm;1
810;000001_000600.ppm;1
811;000001_000601.ppm;1
812;000001_000602.ppm;1
813;000001_000603.ppm;1
814;000001_000604.ppm;1
815;000001_000605.ppm;1
816;000001_000606.ppm;1
817;000001_000607.ppm;1
818;000001_000608.ppm;1
819;000001_000609.ppm;1
820;000001_000610.ppm;1
821;000001_000611.ppm;1
822;000001_000612.ppm;1
823;000001_000613.ppm;1
824;000001_000614.ppm;1
825;000001_000615.ppm;1
826;000001_000616.ppm;1
827;000001_000617.ppm;1
828;000001_000618.ppm;1
829;000001_000619.ppm;1
830;000001_000620.ppm;1
831;000001_000621.ppm;1
832;000001_000622.ppm;1
833;000001_000623.ppm;1
834;000001_000624.ppm;1
835;000001_000625.ppm;1
836;000001_000626.ppm;1
837;000001_000627.ppm;1
838;000001_000628.ppm;1
839;000001_000629.ppm;1
840;000001_000630.ppm;1
841;000001_000631.ppm;1
842;000001_000632.ppm;1
843;000001_000633.ppm;1
844;000001_000634.ppm;1
845;000001_000635.ppm;1
846;000001_000636.ppm;1
847;000001_000637.ppm;1
848;000001_000638.ppm;1
849;000001_000639.ppm;1
850;000001_000640.ppm;1
851;000001_000641.ppm;1
852;000001_000642.ppm;1
853;000001_000643.ppm;1
854;000001_000644.ppm;1
855;000001_000645.ppm;1
856;000001_000646.ppm;1
857;000001_000647.ppm;1
858;000001_000648.ppm;1
859;000001_000649.ppm;1
860;000001_000650.ppm;1
861;000001_000651.ppm;1
862;000001_000652.ppm;1
863;000001_000653.ppm;1
864;000001_000654.ppm;1
865;000001_000655.ppm;1
866;000001_000656.ppm;1
867;000001_000657.ppm;1
868;000001_000658.ppm;1
869;000001_000659.ppm;1
870;000001_000660.ppm;1
871;000001_000661.ppm;1
872;000001_000662.ppm;1
873;000001_000663.ppm;1
874;000001_000664.ppm;1
875;000001_000665.ppm;1
876;000001_000666.ppm;1
877;000001_000667.ppm;1
878;000001_000668.ppm;1
879;000001_000669.ppm;1
880;000001_000670.ppm;1
881;000001_000671.ppm;1
882;000001_000672.ppm;1
883;000001_000673.ppm;1
884;000001_000674.ppm;1
885;000001_000675.ppm;1
886;000001_000676.ppm;1
887;000001_000677.ppm;1
888;000001_000678.ppm;1
889;000001_000679.ppm;1
890;000001_000680.ppm;1
891;000001_000681.ppm;1
892;000001_000682.ppm;1
893;000001_000683.ppm;1
894;000001_000684.ppm;1
895;000001_000685.ppm;1
896;000001_000686.ppm;1
897;000001_000687.ppm;1
898;000001_000688.ppm;1
899;000001_000689.ppm;1
900;000001_000690.ppm;1
901;000001_000691.ppm;1
902;000001_000692.ppm;1
903;000001_000693.ppm;1
904;000001_000694.ppm;1
905;000001_000695.ppm;1
906;000001_000696.ppm;1
907;000001_000697.ppm;1
908;000001_000698.ppm;1
909;000001_000699.ppm;1
910;000001_000700.ppm;1
911;000001_000701.ppm;1
912;000001_000702.ppm;1
913;000001_000703.ppm;1
914;000001_000704.ppm;1
915;000001_000705.ppm;1
916;000001_000706.ppm;1
917;000001_000707.ppm;1
918;000001_000708.ppm;1
919;000001_000709.ppm;1
920;000001_000710.ppm;1
921;000001_000711.ppm;1
922;000001_000712.ppm;1
923;000001_000713.ppm;1
924;000001_000714.ppm;1
925;000001_000715.ppm;1
926;000001_000716.ppm;1
927;000001_000717.ppm;1
928;000001_000718.ppm;1
929;000001_000719.ppm;1
930;000001_000720.ppm;1
931;000001_000721.ppm;1
932;000001_000722.ppm;1
933;000001_000723.ppm;1
934;000001_000724.ppm;1
935;000001_000725.ppm;1
936;000001_000726.ppm;1
937;000001_000727.ppm;1
938;000001_000728.ppm;1
939;000001_000729.ppm;1
940;000001_000730.ppm;1
941;000001_000731.ppm;1
942;000001_000732.ppm;1
943;000001_000733.ppm;1
944;000001_000734.ppm;1
945;000001_000735.ppm;1
946;000001_000736.ppm;1
947;000001_000737.ppm;1
948;000001_000738.ppm;1
949;000001_000739.ppm;1
950;000001_000740.ppm;1
951;000001_000741.ppm;1
952;000001_000742.ppm;1
953;000001_000743.ppm;1
954;000001_000744.ppm;1
955;000001_000745.ppm;1
956;000001_000746.ppm;1
957;000001_000747.ppm;1
958;000001_000748.ppm;1
959;000001_000749.ppm;1
960;000001_000750.ppm;1
961;000001_000751.ppm;1
962;000001_000752.ppm;1
963;000001_000753.ppm;1
964;000001_000754.ppm;1
965;000001_000755.ppm;1
966;000001_000756.ppm;1
967;000001_000757.ppm;1
968;000001_000758.ppm;1
969;000001_000759.ppm;1
970;000001_000760.ppm;1
971;000001_000761.ppm;1
972;000001_000762.ppm;1
973;000001_000763.ppm;1
974;000001_000764.ppm;1
975;000001_000765.ppm;1
976;000001_000766.ppm;1
977;000001_000767.ppm;1
978;000001_000768.ppm;1
979;000001_000769.ppm;1
980;000001_000770.ppm;1
981;000001_000771.ppm;1
982;000001_000772.ppm;1
983;000001_000773.ppm;1
984;000001_000774.ppm;1
985;000001_000775.ppm;1
986;000001_000776.ppm;1
987;000001_000777.ppm;1
988;000001_000778.ppm;1
989;000001_000779.ppm;1
990;000001_000780.ppm;1
991;000001_000781.ppm;1
992;000001_000782.ppm;1
993;000001_000783.ppm;1
994;000001_000784.ppm;1
995;000001_000785.ppm;1
996;000001_000786.ppm;1
997;000001_000787.ppm;1
